pid,detected,time
2134,None Detected,26-Aug-2017 17:30:01
2134,None Detected,26-Aug-2017 17:35:03
2134,None Detected,26-Aug-2017 17:40:02
2134,None Detected,26-Aug-2017 17:45:01
2134,None Detected,26-Aug-2017 17:50:02
2134,None Detected,26-Aug-2017 17:55:02
2134,None Detected,26-Aug-2017 18:00:02
2134,None Detected,26-Aug-2017 18:05:02
2134,None Detected,26-Aug-2017 18:10:01
2134,None Detected,26-Aug-2017 18:15:02
2134,None Detected,26-Aug-2017 18:20:03
2134,None Detected,26-Aug-2017 18:25:02
2134,None Detected,26-Aug-2017 18:30:03
2134,None Detected,26-Aug-2017 18:35:02
2134,None Detected,26-Aug-2017 18:40:02
2134,None Detected,26-Aug-2017 18:45:03
2134,None Detected,26-Aug-2017 18:55:01
2134,None Detected,26-Aug-2017 19:00:03
2134,None Detected,26-Aug-2017 19:05:02
2134,None Detected,26-Aug-2017 19:10:02
2134,None Detected,26-Aug-2017 19:15:02
2134,None Detected,26-Aug-2017 19:20:02
2134,None Detected,26-Aug-2017 19:25:01
2134,None Detected,26-Aug-2017 19:30:01
2134,None Detected,26-Aug-2017 19:35:02
2134,None Detected,26-Aug-2017 19:40:02
2134,None Detected,26-Aug-2017 19:45:01
2134,None Detected,26-Aug-2017 19:50:02
2134,None Detected,26-Aug-2017 20:00:01
2134,None Detected,26-Aug-2017 20:05:01
2134,None Detected,26-Aug-2017 20:15:02
2134,None Detected,26-Aug-2017 20:25:02
2134,None Detected,26-Aug-2017 20:30:11
2134,None Detected,26-Aug-2017 20:35:03
2134,None Detected,26-Aug-2017 20:40:02
2134,None Detected,26-Aug-2017 20:45:02
2134,None Detected,26-Aug-2017 20:50:01
2134,None Detected,26-Aug-2017 20:55:02
2134,None Detected,26-Aug-2017 21:00:02
2134,None Detected,26-Aug-2017 21:05:00
2134,None Detected,26-Aug-2017 21:15:02
2134,None Detected,26-Aug-2017 21:20:02
2134,None Detected,26-Aug-2017 21:25:02
2134,None Detected,26-Aug-2017 21:30:02
2134,None Detected,26-Aug-2017 21:35:02
2134,None Detected,26-Aug-2017 21:40:03
2134,None Detected,26-Aug-2017 21:45:02
2134,None Detected,26-Aug-2017 21:50:02
2134,None Detected,26-Aug-2017 21:55:02
2134,None Detected,26-Aug-2017 22:00:15
2134,None Detected,26-Aug-2017 22:05:02
2134,None Detected,26-Aug-2017 22:10:02
2134,None Detected,26-Aug-2017 22:15:02
2134,None Detected,26-Aug-2017 22:20:04
2134,None Detected,26-Aug-2017 22:25:01
2134,None Detected,26-Aug-2017 22:30:13
2134,None Detected,26-Aug-2017 22:45:03
2134,None Detected,26-Aug-2017 22:50:03
2134,None Detected,26-Aug-2017 22:55:03
2134,None Detected,26-Aug-2017 23:00:02
2134,None Detected,26-Aug-2017 23:05:02
2134,None Detected,26-Aug-2017 23:10:01
2134,None Detected,26-Aug-2017 23:15:01
2134,None Detected,26-Aug-2017 23:20:03
2134,None Detected,26-Aug-2017 23:25:02
2134,None Detected,26-Aug-2017 23:35:03
2134,None Detected,26-Aug-2017 23:50:01
2134,a1e3729105b09d94088bcb1ff5803fb5,27-Aug-2017 15:44:01
2134,e83fbb95b9c73a10a163377d5bc6786d,27-Aug-2017 15:44:01
2134,7282e9b95247029e104607a73455a820,27-Aug-2017 15:44:01
2134,None Detected,27-Aug-2017 23:44:01
2134,None Detected,27-Aug-2017 23:48:03
2134,None Detected,27-Aug-2017 23:56:01
2134,None Detected,28-Aug-2017 00:00:01
2134,None Detected,28-Aug-2017 00:04:05
2134,None Detected,28-Aug-2017 00:08:03
2134,None Detected,28-Aug-2017 00:12:03
2134,None Detected,28-Aug-2017 00:16:02
2134,None Detected,28-Aug-2017 00:20:04
2134,None Detected,28-Aug-2017 00:24:02
2134,None Detected,28-Aug-2017 00:28:02
2134,None Detected,28-Aug-2017 00:32:02
2134,None Detected,28-Aug-2017 00:36:02
2134,None Detected,28-Aug-2017 00:40:03
2134,None Detected,28-Aug-2017 00:44:02
2134,None Detected,28-Aug-2017 00:48:02
2134,None Detected,28-Aug-2017 00:52:02
2134,None Detected,28-Aug-2017 00:56:02
2134,None Detected,28-Aug-2017 01:00:02
2134,None Detected,28-Aug-2017 01:04:02
2134,None Detected,28-Aug-2017 01:08:02
2134,None Detected,28-Aug-2017 01:12:02
2134,None Detected,28-Aug-2017 01:16:02
2134,None Detected,28-Aug-2017 01:24:02
2134,None Detected,28-Aug-2017 01:32:07
2134,None Detected,28-Aug-2017 01:36:01
2134,None Detected,28-Aug-2017 01:40:02
2134,None Detected,28-Aug-2017 01:44:02
2134,None Detected,28-Aug-2017 01:48:02
2134,None Detected,28-Aug-2017 01:56:02
2134,None Detected,28-Aug-2017 02:04:02
2134,None Detected,28-Aug-2017 02:08:01
2134,None Detected,28-Aug-2017 02:12:03
2134,None Detected,28-Aug-2017 02:16:02
2134,None Detected,28-Aug-2017 02:32:04
2134,None Detected,28-Aug-2017 02:36:02
2134,None Detected,28-Aug-2017 02:40:03
2134,None Detected,28-Aug-2017 02:44:04
2134,None Detected,28-Aug-2017 02:48:02
2134,None Detected,28-Aug-2017 02:52:02
2134,None Detected,28-Aug-2017 02:56:02
2134,None Detected,28-Aug-2017 03:00:15
2134,None Detected,28-Aug-2017 03:04:02
2134,None Detected,28-Aug-2017 03:08:02
2134,None Detected,28-Aug-2017 03:12:02
2134,None Detected,28-Aug-2017 03:16:02
2134,None Detected,28-Aug-2017 03:24:04
2134,None Detected,28-Aug-2017 03:28:02
2134,None Detected,28-Aug-2017 03:32:02
2134,None Detected,28-Aug-2017 03:36:02
2134,None Detected,28-Aug-2017 03:40:04
2134,None Detected,28-Aug-2017 03:44:02
2134,None Detected,28-Aug-2017 03:48:01
2134,None Detected,28-Aug-2017 03:52:02
2134,None Detected,28-Aug-2017 03:56:01
2134,None Detected,28-Aug-2017 04:00:02
2134,None Detected,28-Aug-2017 04:04:02
2134,None Detected,28-Aug-2017 04:08:02
2134,None Detected,28-Aug-2017 04:20:02
2134,None Detected,28-Aug-2017 04:24:01
2134,None Detected,28-Aug-2017 04:28:02
2134,None Detected,28-Aug-2017 04:32:01
2134,None Detected,28-Aug-2017 04:36:02
2134,None Detected,28-Aug-2017 04:40:02
2134,None Detected,28-Aug-2017 04:48:03
2134,None Detected,28-Aug-2017 04:52:02
2134,None Detected,28-Aug-2017 04:56:03
2134,None Detected,28-Aug-2017 05:00:13
2134,None Detected,28-Aug-2017 05:04:02
2134,None Detected,28-Aug-2017 05:08:03
2134,None Detected,28-Aug-2017 05:12:03
2134,None Detected,28-Aug-2017 05:16:03
2134,None Detected,28-Aug-2017 05:20:03
2134,None Detected,28-Aug-2017 05:28:21
2134,None Detected,28-Aug-2017 05:32:03
2134,None Detected,28-Aug-2017 05:36:01
2134,None Detected,28-Aug-2017 05:40:02
2134,None Detected,28-Aug-2017 05:44:04
2134,None Detected,28-Aug-2017 05:48:02
2134,None Detected,28-Aug-2017 05:52:02
2134,None Detected,28-Aug-2017 05:56:02
2134,None Detected,28-Aug-2017 06:00:01
2134,None Detected,28-Aug-2017 06:04:03
2134,None Detected,28-Aug-2017 06:08:02
2134,None Detected,28-Aug-2017 06:12:01
2134,None Detected,28-Aug-2017 06:16:02
2134,None Detected,28-Aug-2017 06:20:03
2134,None Detected,28-Aug-2017 06:24:03
2134,None Detected,28-Aug-2017 06:28:00
2134,None Detected,28-Aug-2017 06:32:03
2134,None Detected,28-Aug-2017 06:36:02
2134,None Detected,28-Aug-2017 06:40:01
2134,None Detected,28-Aug-2017 06:44:01
2134,None Detected,28-Aug-2017 06:48:01
2134,None Detected,28-Aug-2017 06:52:02
2134,None Detected,28-Aug-2017 06:56:01
2134,None Detected,28-Aug-2017 07:00:02
2134,None Detected,28-Aug-2017 07:04:01
2134,None Detected,28-Aug-2017 07:12:01
2134,None Detected,28-Aug-2017 07:20:02
2134,None Detected,28-Aug-2017 07:24:02
2134,None Detected,28-Aug-2017 07:28:02
2134,None Detected,28-Aug-2017 07:32:01
2134,None Detected,28-Aug-2017 07:36:02
2134,None Detected,28-Aug-2017 07:40:02
2134,None Detected,28-Aug-2017 07:44:02
2134,None Detected,28-Aug-2017 07:48:01
2134,None Detected,28-Aug-2017 07:52:01
2134,None Detected,28-Aug-2017 07:56:01
2134,None Detected,28-Aug-2017 08:00:01
2134,None Detected,28-Aug-2017 08:04:02
2134,None Detected,28-Aug-2017 08:08:01
2134,None Detected,28-Aug-2017 08:16:02
2134,None Detected,28-Aug-2017 08:20:01
2134,None Detected,28-Aug-2017 08:24:01
2134,None Detected,28-Aug-2017 08:28:01
2134,None Detected,28-Aug-2017 08:32:01
2134,None Detected,28-Aug-2017 08:36:01
2134,None Detected,28-Aug-2017 08:40:02
2134,None Detected,28-Aug-2017 08:44:02
2134,None Detected,28-Aug-2017 08:56:02
2134,None Detected,28-Aug-2017 09:04:02
2134,None Detected,28-Aug-2017 09:08:03
2134,None Detected,28-Aug-2017 09:12:02
2134,None Detected,28-Aug-2017 09:16:02
2134,None Detected,28-Aug-2017 09:20:02
2134,None Detected,28-Aug-2017 09:24:02
2134,None Detected,28-Aug-2017 09:28:03
2134,None Detected,28-Aug-2017 09:32:03
2134,None Detected,28-Aug-2017 09:36:02
2134,None Detected,28-Aug-2017 09:45:29
2134,None Detected,28-Aug-2017 09:48:02
2134,None Detected,28-Aug-2017 09:56:02
2134,None Detected,28-Aug-2017 10:00:02
2134,None Detected,28-Aug-2017 10:04:01
2134,None Detected,28-Aug-2017 10:08:02
2134,None Detected,28-Aug-2017 10:12:02
2134,None Detected,28-Aug-2017 10:16:02
2134,None Detected,28-Aug-2017 10:20:42
2134,None Detected,28-Aug-2017 10:24:01
2134,None Detected,28-Aug-2017 10:28:01
2134,None Detected,28-Aug-2017 10:32:01
2134,None Detected,28-Aug-2017 10:44:01
2134,None Detected,28-Aug-2017 10:48:02
2134,None Detected,28-Aug-2017 10:56:05
2134,None Detected,28-Aug-2017 11:00:02
2134,None Detected,28-Aug-2017 11:04:02
2134,None Detected,28-Aug-2017 11:08:01
2134,None Detected,28-Aug-2017 11:12:01
2134,None Detected,28-Aug-2017 11:16:01
2134,None Detected,28-Aug-2017 11:20:02
2134,None Detected,28-Aug-2017 11:24:01
2134,None Detected,28-Aug-2017 11:28:02
2134,None Detected,28-Aug-2017 11:32:01
2134,None Detected,28-Aug-2017 11:36:01
2134,None Detected,28-Aug-2017 11:40:01
2134,None Detected,28-Aug-2017 11:44:03
2134,None Detected,28-Aug-2017 11:48:02
2134,None Detected,28-Aug-2017 11:52:02
2134,None Detected,28-Aug-2017 11:56:01
2134,None Detected,28-Aug-2017 12:00:01
2134,None Detected,28-Aug-2017 12:04:01
2134,None Detected,28-Aug-2017 12:08:05
2134,None Detected,28-Aug-2017 13:00:10
2134,None Detected,28-Aug-2017 13:12:01
2134,None Detected,28-Aug-2017 13:16:01
2134,None Detected,28-Aug-2017 13:20:01
2134,None Detected,28-Aug-2017 13:24:01
2134,None Detected,28-Aug-2017 13:28:01
2134,None Detected,28-Aug-2017 13:32:01
2134,None Detected,28-Aug-2017 13:36:02
2134,None Detected,28-Aug-2017 13:40:01
2134,None Detected,28-Aug-2017 13:44:02
2134,None Detected,28-Aug-2017 13:48:03
2134,None Detected,28-Aug-2017 13:53:49
2134,None Detected,28-Aug-2017 13:56:01
2134,None Detected,28-Aug-2017 14:00:10
2134,None Detected,28-Aug-2017 14:04:02
2134,None Detected,28-Aug-2017 14:08:03
2134,None Detected,28-Aug-2017 14:12:01
2134,None Detected,28-Aug-2017 14:16:01
2134,None Detected,28-Aug-2017 14:20:04
2134,None Detected,28-Aug-2017 14:24:02
2134,None Detected,28-Aug-2017 14:29:59
2134,None Detected,28-Aug-2017 14:32:01
2134,None Detected,28-Aug-2017 14:36:01
2134,None Detected,28-Aug-2017 14:40:01
2134,None Detected,28-Aug-2017 14:44:02
2134,None Detected,28-Aug-2017 14:48:02
2134,None Detected,28-Aug-2017 14:52:02
2134,None Detected,28-Aug-2017 14:56:02
2134,None Detected,28-Aug-2017 15:00:01
2134,None Detected,28-Aug-2017 15:04:01
2134,None Detected,28-Aug-2017 15:08:02
2134,None Detected,28-Aug-2017 15:12:04
2134,None Detected,28-Aug-2017 15:16:02
2134,None Detected,28-Aug-2017 15:20:02
2134,None Detected,28-Aug-2017 15:24:09
2134,None Detected,28-Aug-2017 15:28:02
2134,None Detected,28-Aug-2017 17:08:02
2134,None Detected,28-Aug-2017 17:12:02
2134,None Detected,28-Aug-2017 17:16:02
2134,None Detected,28-Aug-2017 17:20:01
2134,None Detected,28-Aug-2017 17:24:02
2134,None Detected,28-Aug-2017 17:28:00
2134,None Detected,28-Aug-2017 17:32:02
2134,None Detected,28-Aug-2017 17:36:02
2134,None Detected,28-Aug-2017 17:40:02
2134,None Detected,28-Aug-2017 18:40:03
2134,None Detected,28-Aug-2017 18:44:01
2134,None Detected,28-Aug-2017 18:48:01
2134,None Detected,28-Aug-2017 18:52:01
2134,None Detected,28-Aug-2017 18:56:03
2134,None Detected,28-Aug-2017 19:00:01
2134,None Detected,28-Aug-2017 19:04:02
2134,None Detected,28-Aug-2017 19:08:01
2134,None Detected,28-Aug-2017 19:12:01
2134,None Detected,28-Aug-2017 19:16:01
2134,None Detected,28-Aug-2017 19:20:01
2134,None Detected,28-Aug-2017 19:24:01
2134,None Detected,28-Aug-2017 19:28:01
2134,None Detected,28-Aug-2017 19:32:03
2134,None Detected,28-Aug-2017 19:36:01
2134,None Detected,28-Aug-2017 19:40:02
2134,None Detected,28-Aug-2017 19:48:03
2134,None Detected,28-Aug-2017 19:52:02
2134,None Detected,28-Aug-2017 19:56:01
2134,None Detected,28-Aug-2017 20:00:01
2134,None Detected,28-Aug-2017 20:04:02
2134,None Detected,28-Aug-2017 20:08:01
2134,None Detected,28-Aug-2017 20:12:01
2134,None Detected,28-Aug-2017 20:16:02
2134,None Detected,28-Aug-2017 20:20:01
2134,None Detected,28-Aug-2017 20:24:02
2134,None Detected,28-Aug-2017 20:28:02
2134,None Detected,28-Aug-2017 20:32:01
2134,None Detected,28-Aug-2017 20:36:02
2134,None Detected,28-Aug-2017 20:40:01
2134,None Detected,28-Aug-2017 20:44:01
2134,None Detected,28-Aug-2017 20:48:02
2134,None Detected,28-Aug-2017 20:52:01
2134,None Detected,28-Aug-2017 20:56:01
2134,None Detected,28-Aug-2017 21:00:02
2134,None Detected,28-Aug-2017 21:04:01
2134,None Detected,28-Aug-2017 21:08:02
2134,None Detected,28-Aug-2017 21:12:02
2134,None Detected,28-Aug-2017 21:16:03
2134,None Detected,28-Aug-2017 21:20:02
2134,None Detected,28-Aug-2017 21:24:01
2134,None Detected,28-Aug-2017 21:28:02
2134,None Detected,28-Aug-2017 21:32:02
2134,None Detected,28-Aug-2017 21:36:02
2134,None Detected,28-Aug-2017 21:40:01
2134,None Detected,28-Aug-2017 21:44:02
2134,None Detected,28-Aug-2017 21:48:01
2134,None Detected,28-Aug-2017 21:52:01
2134,None Detected,28-Aug-2017 21:56:13
2134,None Detected,28-Aug-2017 22:00:02
2134,None Detected,28-Aug-2017 22:04:02
2134,None Detected,28-Aug-2017 22:08:01
2134,None Detected,28-Aug-2017 22:12:02
2134,None Detected,28-Aug-2017 22:16:03
2134,None Detected,28-Aug-2017 22:20:01
2134,None Detected,28-Aug-2017 22:24:01
2134,None Detected,28-Aug-2017 22:28:05
2134,None Detected,28-Aug-2017 22:32:02
2134,None Detected,28-Aug-2017 22:36:01
2134,None Detected,28-Aug-2017 22:40:01
2134,None Detected,28-Aug-2017 22:44:03
2134,None Detected,28-Aug-2017 22:48:01
2134,None Detected,28-Aug-2017 22:52:01
2134,None Detected,28-Aug-2017 22:56:02
2134,None Detected,28-Aug-2017 23:00:01
2134,None Detected,28-Aug-2017 23:04:01
2134,None Detected,28-Aug-2017 23:08:01
2134,None Detected,28-Aug-2017 23:12:01
2134,None Detected,28-Aug-2017 23:16:02
2134,None Detected,28-Aug-2017 23:20:03
2134,None Detected,28-Aug-2017 23:24:01
2134,None Detected,28-Aug-2017 23:28:02
2134,None Detected,28-Aug-2017 23:32:01
2134,None Detected,28-Aug-2017 23:36:01
2134,None Detected,28-Aug-2017 23:40:01
2134,None Detected,28-Aug-2017 23:44:02
2134,None Detected,28-Aug-2017 23:48:01
2134,None Detected,28-Aug-2017 23:52:03
2134,None Detected,28-Aug-2017 23:56:01
2134,None Detected,29-Aug-2017 00:00:15
2134,None Detected,29-Aug-2017 00:04:03
2134,None Detected,29-Aug-2017 00:08:02
2134,None Detected,29-Aug-2017 00:12:04
2134,None Detected,29-Aug-2017 00:16:03
2134,None Detected,29-Aug-2017 00:20:03
2134,None Detected,29-Aug-2017 00:24:01
2134,None Detected,29-Aug-2017 00:28:01
2134,None Detected,29-Aug-2017 00:32:01
2134,None Detected,29-Aug-2017 00:36:03
2134,None Detected,29-Aug-2017 00:40:01
2134,None Detected,29-Aug-2017 00:44:02
2134,None Detected,29-Aug-2017 00:48:03
2134,None Detected,29-Aug-2017 00:52:03
2134,None Detected,29-Aug-2017 00:56:02
2134,None Detected,29-Aug-2017 01:00:14
2134,None Detected,29-Aug-2017 01:04:03
2134,None Detected,29-Aug-2017 01:08:03
2134,None Detected,29-Aug-2017 01:12:01
2134,None Detected,29-Aug-2017 01:16:02
2134,None Detected,29-Aug-2017 01:20:02
2134,None Detected,29-Aug-2017 01:24:02
2134,None Detected,29-Aug-2017 01:28:03
2134,None Detected,29-Aug-2017 01:32:06
2134,None Detected,29-Aug-2017 01:36:01
2134,None Detected,29-Aug-2017 01:40:02
2134,None Detected,29-Aug-2017 01:44:05
2134,None Detected,29-Aug-2017 01:48:03
2134,None Detected,29-Aug-2017 01:52:02
2134,None Detected,29-Aug-2017 01:56:02
2134,None Detected,29-Aug-2017 02:00:02
2134,None Detected,29-Aug-2017 02:04:02
2134,None Detected,29-Aug-2017 02:08:03
2134,None Detected,29-Aug-2017 02:12:02
2134,None Detected,29-Aug-2017 02:16:03
2134,None Detected,29-Aug-2017 02:20:02
2134,None Detected,29-Aug-2017 02:25:09
2134,None Detected,29-Aug-2017 02:28:01
2134,None Detected,29-Aug-2017 02:32:06
2134,None Detected,29-Aug-2017 02:36:01
2134,None Detected,29-Aug-2017 02:40:02
2134,None Detected,29-Aug-2017 02:48:01
2134,None Detected,29-Aug-2017 02:52:02
2134,None Detected,29-Aug-2017 02:56:02
2134,None Detected,29-Aug-2017 03:04:03
2134,None Detected,29-Aug-2017 03:08:01
2134,None Detected,29-Aug-2017 03:12:02
2134,None Detected,29-Aug-2017 03:17:35
2134,None Detected,29-Aug-2017 03:20:02
2134,None Detected,29-Aug-2017 03:24:01
2134,None Detected,29-Aug-2017 03:28:03
2134,None Detected,29-Aug-2017 03:32:04
2134,None Detected,29-Aug-2017 03:36:02
2134,None Detected,29-Aug-2017 03:40:01
2134,None Detected,29-Aug-2017 03:44:02
2134,None Detected,29-Aug-2017 03:48:04
2134,None Detected,29-Aug-2017 03:52:02
2134,None Detected,29-Aug-2017 03:56:04
2134,None Detected,29-Aug-2017 04:00:14
2134,None Detected,29-Aug-2017 04:04:06
2134,None Detected,29-Aug-2017 04:08:02
2134,None Detected,29-Aug-2017 04:12:04
2134,None Detected,29-Aug-2017 04:16:03
2134,None Detected,29-Aug-2017 04:20:03
2134,None Detected,29-Aug-2017 04:24:02
2134,None Detected,29-Aug-2017 04:28:03
2134,None Detected,29-Aug-2017 04:32:05
2134,None Detected,29-Aug-2017 04:36:02
2134,None Detected,29-Aug-2017 04:40:03
2134,None Detected,29-Aug-2017 04:44:03
2134,None Detected,29-Aug-2017 04:48:01
2134,None Detected,29-Aug-2017 04:52:02
2134,None Detected,29-Aug-2017 04:56:03
2134,None Detected,29-Aug-2017 05:04:04
2134,None Detected,29-Aug-2017 05:08:06
2134,None Detected,29-Aug-2017 05:16:03
2134,None Detected,29-Aug-2017 05:20:02
2134,None Detected,29-Aug-2017 05:24:02
2134,None Detected,29-Aug-2017 05:28:06
2134,None Detected,29-Aug-2017 05:32:04
2134,None Detected,29-Aug-2017 05:36:01
2134,None Detected,29-Aug-2017 05:40:02
2134,None Detected,29-Aug-2017 05:44:02
2134,None Detected,29-Aug-2017 05:48:03
2134,None Detected,29-Aug-2017 05:52:03
2134,None Detected,29-Aug-2017 05:56:02
2134,None Detected,29-Aug-2017 06:00:02
2134,None Detected,29-Aug-2017 06:04:03
2134,None Detected,29-Aug-2017 06:08:02
2134,None Detected,29-Aug-2017 06:12:02
2134,None Detected,29-Aug-2017 06:16:02
2134,None Detected,29-Aug-2017 06:20:24
2134,None Detected,29-Aug-2017 06:24:01
2134,None Detected,29-Aug-2017 06:29:46
2134,None Detected,29-Aug-2017 06:32:03
2134,None Detected,29-Aug-2017 06:36:03
2134,None Detected,29-Aug-2017 06:40:01
2134,None Detected,29-Aug-2017 06:44:02
2134,None Detected,29-Aug-2017 06:48:03
2134,None Detected,29-Aug-2017 06:52:01
2134,None Detected,29-Aug-2017 06:56:01
2134,None Detected,29-Aug-2017 07:00:01
2134,None Detected,29-Aug-2017 08:52:02
2134,None Detected,29-Aug-2017 08:56:02
2134,None Detected,29-Aug-2017 09:00:02
2134,None Detected,29-Aug-2017 09:04:02
2134,None Detected,29-Aug-2017 09:08:02
2134,None Detected,29-Aug-2017 09:12:03
2134,None Detected,29-Aug-2017 09:16:01
2134,None Detected,29-Aug-2017 09:20:02
2134,None Detected,29-Aug-2017 09:24:03
2134,None Detected,29-Aug-2017 09:28:04
2134,None Detected,29-Aug-2017 09:36:02
2134,None Detected,29-Aug-2017 09:40:03
2134,None Detected,29-Aug-2017 09:44:01
2134,None Detected,29-Aug-2017 09:51:16
2134,None Detected,29-Aug-2017 09:52:01
2134,None Detected,29-Aug-2017 09:56:01
2134,None Detected,29-Aug-2017 10:00:03
2134,None Detected,29-Aug-2017 10:04:03
2134,None Detected,29-Aug-2017 10:08:01
2134,None Detected,29-Aug-2017 10:12:02
2134,None Detected,29-Aug-2017 10:16:02
2134,None Detected,29-Aug-2017 10:20:01
2134,None Detected,29-Aug-2017 10:24:02
2134,None Detected,29-Aug-2017 10:28:02
2134,None Detected,29-Aug-2017 10:32:02
2134,None Detected,29-Aug-2017 10:36:01
2134,None Detected,29-Aug-2017 10:40:02
2134,None Detected,29-Aug-2017 10:44:01
2134,None Detected,29-Aug-2017 10:48:03
2134,None Detected,29-Aug-2017 10:52:03
2134,None Detected,29-Aug-2017 10:56:02
2134,None Detected,29-Aug-2017 11:08:03
2134,None Detected,29-Aug-2017 11:12:02
2134,None Detected,29-Aug-2017 11:24:02
2134,c5d3c662f278cc4b2aacdf659bc31cbb,29-Aug-2017 11:34:57
2134,ffab5507a93755acfebc1eb79cc79f7f,29-Aug-2017 11:34:57
2134,abe48aa83c7e0345d0025b3cb3655492,29-Aug-2017 11:34:57
2134,f51cd923845706117beb8f8bdb7cdcd9,29-Aug-2017 11:34:57
2134,9256c8f375d5ec75b85531b57815e6ea,29-Aug-2017 11:34:57
2134,9256c8f375d5ec75b85531b57815e6ea,29-Aug-2017 11:36:02
2134,f51cd923845706117beb8f8bdb7cdcd9,29-Aug-2017 11:36:02
2134,c5d3c662f278cc4b2aacdf659bc31cbb,29-Aug-2017 11:36:02
2134,9256c8f375d5ec75b85531b57815e6ea,29-Aug-2017 11:40:01
2134,f51cd923845706117beb8f8bdb7cdcd9,29-Aug-2017 11:40:01
2134,c5d3c662f278cc4b2aacdf659bc31cbb,29-Aug-2017 11:40:01
2134,2b6a468f21ce9a729fbef3cb13bb3e9f,29-Aug-2017 11:44:02
2134,f51cd923845706117beb8f8bdb7cdcd9,29-Aug-2017 11:44:02
2134,c5d3c662f278cc4b2aacdf659bc31cbb,29-Aug-2017 11:44:02
2134,9256c8f375d5ec75b85531b57815e6ea,29-Aug-2017 11:44:02
2134,c5d3c662f278cc4b2aacdf659bc31cbb,29-Aug-2017 11:48:03
2134,9256c8f375d5ec75b85531b57815e6ea,29-Aug-2017 11:48:03
2134,f51cd923845706117beb8f8bdb7cdcd9,29-Aug-2017 11:48:03
2134,9256c8f375d5ec75b85531b57815e6ea,29-Aug-2017 11:52:02
2134,c5d3c662f278cc4b2aacdf659bc31cbb,29-Aug-2017 11:52:02
2134,f51cd923845706117beb8f8bdb7cdcd9,29-Aug-2017 11:52:02
2134,9256c8f375d5ec75b85531b57815e6ea,29-Aug-2017 11:56:01
